id,text,sentiment
25313,নাস্তিক কে গালে জুতা মার।,0
25441,দুইটা আসলেই খানকি ইমরান এইচ সরকার হচ্চে কুকুরের বাচ্চা,0
28355,আহত কেন হয়েছিলরে মাগি,0
14846,"Mohammad Sagor ভাইয়া একটা কথা মাথায় রাখেন এই সাংবাদিকরা যদি না থাকে তাইলে দিনে দুপুর এ পুলিশ আপনার পিছনে বাস দিবে,,,করার কিছুই তাকবে না,,,,",0
25245,তিন জনকে জুতা মারার দরকার আমি মনে করি,0
10897,নওফেলকে ডাকেন কেন আপনারা????? ও বললো হেফাজত ধ্বংস করেছে!!!! কি ধংস করেছে????? তাকে বলে যেতে হবে!!!!! বেয়াদব কথাকার!!!!,0
4029,বাজে,0
26580,"নুসরাত ফারিয়ার দালাল রা সক্রিয় হয়েছে।এরাই ফেক একাউন্ট খুলে ১৬ হাজার লাইক দিয়েছে। কিন্তু সত্যের জয় হবেই।আনলাইক কখনোই লাইক এর কাছে পরাজিত হবে না।এত আনলাইক দেখে যারা ইচ্ছে মত গান বানিয়ে লেংটা নাচ দেখিয়ে আমাদের দেশের মানুষ কে কষ্ট দেয়,সংগীত কে নিচে নামায়,সংগীত শিল্পী দের যুগের পর যুগ সাধনা কে অস্বীকার করার সুযোগ দেয়,একরাতের ভিতর সংগীত শিল্পি বনে যায়,তাদের জন্য এটা মহা শিক্ষা।তারা যেন ভবিষ্যতে এমন করার দুঃসাহস ও না দেখায়,সেটাই হউক আমাদের সকল প্রতিবাত ও ডিসলাইকের মূল লক্ষ্য।ধন্যবাদ।",0
24869,তিন পাগল কে জুতা দিয়ে পিটা দরকার,0
7557,ভাই মনে করেন আমি ফেইস লক দিলাম।তারপর হটাৎ একদিন উস্টা খেয়ে পরে একটা চোখ কানা হয়ে গেল।তখন আমার ১ লক্ষ টাকার X আই মিন iPhone X এর কি হবে??,0
26166,জাফর একটা বড় হাইওয়ান,0
24910,ইমরানের মুখে জুতা মারা দরকার। ওই মহিলা দুটিকে পিটানো উচিৎ।,0
26012,ধন্যবাদ ভাই।নাস্তিক জাফর ইকবালকে জুতা দিয়া পিটাইয়া মারা দরকার।,0
26735,এটা কোন ধরনের গান?আসলে গান না অন্য কিছু?রুচিতে বাধে।।।ছিহ,0
28139,"আমি ১০০% সিওর আপনি বিরদি দলের না হলে একটিতো ভালো গুন তুলে ধরতেন ভাই, দেশের মানুষ সব গুলো গাধা, ধন্যবাদ ভাইয়া চালিয়ে যান একদিন সফল হবেন ইনসা আল্লাহ????",0
26069,তুইযে মাদারচোতটা জানি khankir pola গাজী,0
9251,শালায় একটা হারামি,0
25095,এইমহিলা মাকিৱদালাল আৱ এমৱান হল টিকাদাৱ,0
25648,টিউলিপের মতো আবর্জনার পা ধুতে মাহমুদুর রহমানের মতো ব্যক্তিত্ব সম্পন্ন ব্যক্তি কেন যাবে ?,0
18003,বাল করিস তোরা।তোদের বিপিএল নিষিদ্ধ করা উচিৎ। এত নিম্নমানের টুর্নামেন্ট তোরা করিস কেন?,0
21732,ভাই তুই বাংলা মাঝে মাঝে কইস না।,0
28175,"স্যাটেলাইট এর পেছনে এত টাকা ব্যয় না করে,,,দেশের বিভিন্ন উন্নয়ন করলে ও অসহায় গরীবদের সাহায্য করলে অনেক বেশি খুশি হতাম।।।যারা খাবার খাওয়ার টাকা নাই,কাপর কিনার টাকা নাই,তারা স্যাটেলাইট দিয়ে কি করবে।??",0
24733,এই দুই মাগিকে ইমরান চুইদা পেট ফুলাইয়া দিছে,0
11375,সমি কায়সার মাগি একটা এছাড়া আর কিছু না,0
26145,মিউজিক দিয়েছেন বাল ফালাইতে?,0
23239,সালা চোর,0
14693,এই ইসলামের সম্পূর্ণতা টাই কখনো কেউ বোঝাইলো না। হায়রে শিক্ষা ব্যবস্থা :(,0
26503,"asha's dream kitchen, তাহলে আপনি এই বেশ্যাপাড়ায় কি করেন, বলবেন কি? এসব ভাওতাবাজি বন্ধ করেন। আসলে আপনি সানি লিওন হলে মাসালা খুজে পেতেন। আবার দেশের টাকা বিদেশে চলে যাচ্ছে বলে ও গোঁঙ্গাতেন।",0
26140,উচিৎ বললেই প্রব্লেম,0
25013,সোশের বচচা আর বচচা সোশর একই কথা,0
25589,"আগে টিউলিপের মত যোগ্যতা অর্জন করেন তারপর তাকে নিয়ে মন্তব্য করেন। আপনাকে আমরা চিনি , আপনি হচ্ছেন সেই উত্তরা ষরযন্তের কারিগর, এত সহযে কি আপনি মানুষ হবেন মি. মাহমুদ।",0
22901,কি কয়,0
25033,তুই ত কোরআন জানোস না তোরে হত্যা করা ফরজ বিয়াদব,0
28381,"বঙ্গবন্ধুর চামড়া দিয়ে ঢুগডুগি খেলবে বলে,আজ মুক্তিযুদ্ধেরর ছবক দেয়",0
15088,জাকির শুদ্ধভাবে কথায় বলতে পারে না।,0
25648,টিউলিপের মতো আবর্জনার পা ধুতে মাহমুদুর রহমানের মতো ব্যক্তিত্ব সম্পন্ন ব্যক্তি কেন যাবে ?,0
26580,"নুসরাত ফারিয়ার দালাল রা সক্রিয় হয়েছে।এরাই ফেক একাউন্ট খুলে ১৬ হাজার লাইক দিয়েছে। কিন্তু সত্যের জয় হবেই।আনলাইক কখনোই লাইক এর কাছে পরাজিত হবে না।এত আনলাইক দেখে যারা ইচ্ছে মত গান বানিয়ে লেংটা নাচ দেখিয়ে আমাদের দেশের মানুষ কে কষ্ট দেয়,সংগীত কে নিচে নামায়,সংগীত শিল্পী দের যুগের পর যুগ সাধনা কে অস্বীকার করার সুযোগ দেয়,একরাতের ভিতর সংগীত শিল্পি বনে যায়,তাদের জন্য এটা মহা শিক্ষা।তারা যেন ভবিষ্যতে এমন করার দুঃসাহস ও না দেখায়,সেটাই হউক আমাদের সকল প্রতিবাত ও ডিসলাইকের মূল লক্ষ্য।ধন্যবাদ।",0
18141,Manirul Islam valo তুই সালা একটা কুলাঙ্গার।,0
25620,"Code - Uncode ""তুনি কি কখনো রাষ্ট্রবিজ্ঞান পড়িছিলি ?"" আমার কাছে এলে আমি তোমাকে ( মি. মাহমুদুর রহমান ) ফ্রি শিখাবো ।",0
4769,নাটকের সমাপ্তি টা ভালো লাগলো না।হ্যাপী এন্ডিং হতে পারতো।,0
25301,তিন মালাউন এক সাথে । মাথায় কাপড় নাই । ।,0
25044,ইমরান মাদার চুদ বিনপি আইলে তোর রগ কাডবো মনে রাখিস।,0
25307,দেখুন তিন কুলাঙগার নাস্তি এক জনকে কুকুরের মতো কামড়াছেন,0
8039,"ধুর, আমি কাউরেই কিনতে দিমু না।।।।",0
25067,ইমরানের মা য়েরে চুদি আর এই খানে যে দুই মাগি আছে তাদের দুই জন কে চুদি,0
5741,হৃদয় ভারাকান্ত।,0
25599,তুই একটা বেয়াদব!!!,0
25585,কিছু চামচা সাংবাদিক তথ্য দিয়ে সমাজকে বিব্রত করাই কাজ। টিউলিপের কথাটা ঠিকভাবে শুনে তারপর চামচামি করেন সা্ংবাদিক সাহেব। আপনার শিখায় প্রবলেম আছে।,0
25230,সম্পূর্ণ মিডিয়াটাই নাস্তিকদের প্রাধান্য দিচ্ছে। মাঠে আয় কুত্তার বাচ্চারা দেখি কার বুকের পাটায় কতো জোর।,0
11080,জুনায়েদ সাখী বামপন্থী সুবিধাভাগী,0
22923,"dr tanvir, তোর মারে বিয়ে দে, তোর সৎভাই জন্ম দিবে। বোবা প্রানীদের প্রতি সহানুভূতি দেখানো টাই মানবতাবাদ।",0
25013,সোশের বচচা আর বচচা সোশর একই কথা,0
11122,"সুমি মাগিয় এর কোনো জ্ঞান নেই,,,, বোকা চুদা,,,",0
24886,"খনকি মগির পোলা ইমরান তুই একটা রাসতার ছেলে,তোর কোন বংশ পরিচয় অাছে,",0
25441,দুইটা আসলেই খানকি ইমরান এইচ সরকার হচ্চে কুকুরের বাচ্চা,0
24778,এরা কুকরের চেয়েও জঘন্য ওদের বিচার কেন আল্লাহ করেনা ।তোদের উপর আল্লাহ তায়ালার গজব নেমে আসবে,0
14925,সব খানে মাতলামি চলে না।,0
4668,এইসব বালের ফিনিশিং না দিলে কি পেটের ভাত হজম সুন্দর একটা নাটক বালছাল ফিনিশিং দিয়া মুড টাই নষ্ট করে দিলো,0
23948,এই সব বেয়াদব রিপোর্টার দের কাজ কাম নাই । টাকা পয়সা আর সস্তা জনপ্রিয়তা পাওয়ার আসাই এইসব রিপোর্ট করে ।,0
23693,বিদেশীরা কি করে বাংলাদেশে ওবইদো বিজনেস করে এদের দেশ থেকে বিতারিত করা হউক,0
14738,ভুল তো হইতেই পারে বুঝা গেলেই হয়,0
12623,তোর মারে চুদি খাঙ্কির পোলা।বুস্কির পোলা।তোর মারে তুই চুইদ্দা তোর বাপ রে জন্ম দিছোস।তোর বাপের জন্মের আগে থেকে আইফোন ইউজ করি।মাগির পোলা আইফোন আগে ইউজ কর তারপর রিভিউ করতে আসিস।মাগির বাচ্চা বেজন্মা।,0
26231,জাফর ইকবাল হলো ১০০%নাস্তিক,0
25882,শালা। তুই ভুতের বাচ্চা সোলায়মান বইটি পড়েছিস? ওহ সরি। তোদের মত কামলা গুলা পড়তে পারলে তো আর আরব এ গিয়ে কামলাগিরি করতি না। ভূতের বাচ্চা তে ইসলাম সম্পর্কে কিছু বলা নাই।শালা কামলা।,0
25492,ঐ খানকির পলা তুরে আমি আগে নাম্বার দিতে বলছি তুই যদি বাপের গরে জন্মা হয়ে থাকছ তুর নাম্বার আগে দে আবার পরে কুত্তার মতো গেউ গেউ করছ কেনো সালা তুই ইদুরের বাচ্চা,0
23564,ভাই ভালমত পড়েন ;;লিখেছে -এক বেসরকারী এক ।। এক।। এক মানে 1,0
4270,"উনাকে মারলেন ক্যান, সবে তো ঠিকেই ছিল।। জানি না পরিচালকের মাথায় শেষদিনে কি এসেছিল??",0
26191,আল্লামা দেলোয়ার হোসাইন সাইদির মত বড় আলেমদের দরে দরে সরকার ফাসি দিচ্ছে জেলে বন্দী করে রাখছে আর এই সব নাস্তিক দের সরকার কিছুই বলছে না,0
26565,"বালের কন্ঠ, বালের গান",0
25191,ইমরান তুই মরলে ইমাম জেন না জা,0
14705,"এটা দেখ,শিক্ষা মন্ত্রির game.",0
24570,এ হালায় ও তোহিন এ দোই শালায় সব।কাজের মাজে বাম জাত দেয়,0
4478,"নাটকের শেষে পরিচালকের অযথা ছাগলামি টা ভালো লাগলো না, ফিরিয়ে দে অামার মিনিট।",0
25191,ইমরান তুই মরলে ইমাম জেন না জা,0
25718,নাসতিক,0
25093,নাস্তিক ইমরান হালারপুত বির্তক বালটাও বুঝেনা তারে বালটা খাইতে এখানে আনছে দেখ কেমনে কথা বল হয় ।,0
26830,ফারিয়া কে কি বরে দিব?????????,0
14432,হালা পাগলা,0
25303,তরে সবার আগে জবাই করতে হবে এমরানইন্না,0
14317,হাসিনা ডাইনি।,0
28157,অযথা খরচ !,0
23231,কত যে বাল ফালাইবা,0
25924,মামু সরকার তো বড় নাস্তিক হাহাহা,0
20212,আর বোকাচোদা আমার বউ মতো বাচ্চা বয়সে বিয়ে করি না,0
11327,শমীর দালালি ভালো লাগল না।,0
16808,ও মোর খোদা আমাদের commerce এর পোলা গো কোনো ভাতই নাই গা,0
12600,ঘেউ!  :P,0
25337,জুতা মারো তালে তালে ইমরান আর সুলতানার গালে,0
26624,পাড়লে ইউটিউব থেকে গানটা সরিয়ে ফেলেন,0
20357,তাসকিন কে বাদ দেওয়া উচিত,0
11421,বাংলাদেশে মুক্তিযুদ্ধ কোটা ১০০% থাকবে।ইচ্ছা হলে তোমরা বাংলাদেশে থাক না থাকলে বাইরে চলে যাও।,0
28226,এই অবৈধ সরকারের সব কাজেই ধান্দাবাজি,0
25914,Rakib Hassan আরে মাদারচোদ জোংগী কাকে বলে তা কি তুই যানিশ সালা ফাজিল জফর কুত্তার বাচ্চার পা চাটা গোলাম শালা।,0
26967,নুসরাত কে বাংলাদেশ থেকে ভাগানো হক আমারা চাই,0
26492,Pretty queen আপনাকে তো নোবেল দেয়া উচিত,0
25555,আপনি বা আপনার পরিবার কি বাল ফেলেছেন??,0
21447,১২ টাইপের মাইয়ার লগে লুইচ্ছা সালমান প্রেম করে রে ভাইয়া,0
11149,সুমি মাগি হিনদূর চোদখাস তোর দেসনিয়া বাবনা কিবাবে সটিক হবে,0
24656,Yasin Ali আরেক জারজ পাওয়া গেল। জন্ম কি ঠিক আছে?,0
21684,ভাই তুগুরে কি কই তাম তুরা কি বাঙ্গালি,0
25251,তিন জনই পাগল হয়ে,0
25287,"শালা জারজ তুইকি জানিস তর বাবা কে,,, তর মা ও জানেনা তুই কি করে জানবি ?? আর তুই বড় বড় কথা বলিস।।।",0
27901,বালের রাজনীতি করে মানুষের জীবন শেষ করে দিচ্ছে। সামনে রোজা এর থেকে কিছু টাকা নিয়ে যদি গরীবদের খাওয়াতো।,0
25953,"Liton gazi?? কি উচ্চশিক্ষায় শিক্ষিত। ওর শিক্ষা কি,, জাতি জানতে চায়। কতটুকু লেখাপরা করছে সে। কি বিষয়ে কথা বলতেছে ""ভুত এর বাচ্চা বইটি পরেছে কিনা সন্দেহ আছে। অশিক্ষিত কামলা",0
14820,আমি মনে করি শালা একটা গরু,0
10928,"কথা বলার আগে, কথা বললে কিভাবে কথা বলবে?",0
25501,Mohmmod Kalam ওদের ড্রেসের জন্যে,0
14996,কষ্ট লাগে ছাত্র লীগ ছাত্র দের পক্ষে নাই। তাহলে ছাত্র লীগ গঠনের লক্ষ্যে কি!????,0
28041,"বাজারে গেলে ৭০ ৮০ টাকা দিয়ে তরকারি কিনতে হয়, আমাদের পকেট ফাকা করে ছ্যাটেলাইট উড়ে, নাম হয় আওয়ামীলীগ এর।",0
25013,সোশের বচচা আর বচচা সোশর একই কথা,0
21138,বালের ভিডিও বানাইসে।বোকাচোদা,0
26107,ছাগলে কিনা খায় পাগলে কিনা বলে,0
22722,এই গরুটা আমিই হইতাম বাল,0
11336,এখানে কমেন্টকারি অসভ্যগুলা সবাই শমিকে নিয়ে পড়ে আছে।,0
26774,Sahin Hossain আপনার কমেন্ট পরে মনে হল। আপনি বা** ফালাইয়া দেশের বিশাল উন্নতি করছেন।,0
24446,আসিফ তোর কথা এই টকশোতেই সিমাবদ্ধ! রিয়েলে তোরে কে চুদে??? মেয়েদের কোটা ১০% সেটাই যানিস না আর কিছু আবাল তোকে এখানে ধন্যবাদ দিতে দিতে আবালের সন্তান যে বলদ হয় তার পরিচয় দিচ্ছে,0
28369,মতিয়া মাগি যদি যোদ্ধ করে তাহলে মাগি মরেনি কেনো,0
11149,সুমি মাগি হিনদূর চোদখাস তোর দেসনিয়া বাবনা কিবাবে সটিক হবে,0
3726,কোনো কথা হবে ভাই,1
25634,বাংলাদেশ যদি ভারতের কলোনি হয় তবে খালেদা প্রধান মনএী হবে কোন দেশের ? ।,1
27418,ভাইয়া একটা রিভিউ দেন দুইটার,1
23858,"JSC, SSC, HSC- সনদপত্র ও নম্বরপত্র এবং NID-তে- নাম ভুল সংশোধনের জন্য এবং কম খরচের নির্ভুল এফিডেভিট ও পত্রিকায় বিজ্ঞপ্তি দিন । কল করুন - 01718 80 53 81 দিগন্ত ইনফরমেশন মিডিয়ায় আপনাকে স্বাগত। আমরা দীর্ঘ ১১ বছর যাবৎ সুনামের সাথে বিভিন্ন শিক্ষা বোর্ডের ছাত্র/ছাত্রীদের জেএসসি, এসএসসি ও এইচএসসি পরীক্ষার সনদপত্রে- নিজ নাম, পিতা-মাতার নাম ও জন্ম তারিখের ভুল ও জাতীয় পরিচয়পত্র ভুল, সংশোধন করার জন্য সঠিক তথ্য, পরামর্শ, কম খরচের, নিরভুল এফিডেভিট/হলফনামা, নোটারী+অনুবাদ ও পত্রিকায় বিজ্ঞপ্তি দিয়ে থাকি। এছারা হারানো সনদপত্র/মার্কসীট,বোর্ড থেকে উত্তোলন করা, আইডি(NID) কার্ড উত্তোলন করার ব্যাপারে আমরা সহযোগীতা দিয়ে থাকি। (দেশের যে কোন প্রান্ত হতে, ঘরে বসে আমাদের মাধ্যমে যে কোন পত্রিকায় বিজ্ঞাপন দিতে পারেন,{bikash / sms,এর মাধ্যমে) ঠিকানা-237, 2nd floor BUET Market, Palashi, Dhaka-1000,(Opposite the Sonali Bank) । সহযোগীতা- বা বিস্তারিত জানতে আমাদেরকে ফোন বা ই-মেইল করতে পারেন ।",1
8654,"সাথে থাকার জন্য অনেক ধন্যবাদ Md Rajikul Islam Amus । এই চ্যানেলের যে কোন ভিডিও নিয়ে ভালো লাগা বা খারাপ লাগা নিয়ে মন্তব্য করুন।ধীরে ধীরে একটা টিভি চ্যানেলের মতোই বিষয়ভিত্তিক ভিডিও দিয়ে সমৃদ্ধ করা হবে এই চ্যানেল। লাইক দিন, মন্তব্য করুন, শেয়ার করুন- নিজেকে সাবস্ক্রাইব করুন এবং অন্যদের সাবস্ক্রাইব করতে উদ্বুদ্ধ করুন- Click here to subscribe: at facebook: with Munzurul Karim: Facebook Page:",1
19062,আমি চাই আশরাফুল ভাই দলে পিরোক,1
9880,২৩ মিলিয়ন,1
17155,ভাই প্রমিজ করছি subscribe করব তোমাদের channel ইনশাআল্লাহ .আমাকে subscribe কর ও comments এ জানাও .আমি back দিচ্ছি,1
12254,Online Job Offer ✩✩ পেমেন্ট পান বিকাশ(Bkash) এ✩✩ কোনো ইনভেস্ট ছাড়াই ২০-৩০ মিনিটে ঘরে বসে আয় করুন দৈনিক ১$-$5 বা ৮০ - 500 কাজটির জন্য আপনার যা যা লাগবে : ১. কম্পিউটার অথবা ল্যাপটপ অথবা এন্ড্রোয়েড মোবাইল ; ২. ইন্টারনেট সংযোগ ; ৩. মোবাইলের জন্য Chrome ব্রাউজারটি ব্যবহার করতে ল্যাপটপ বা কম্পিউটারে যেকোনো ব্রাউজারই করার সময় যা যা দিতে হবে : ১. নাম: ( আপনার নাম দিন ) ২. ফোন: ( আপনার একটি চালু নাম্বার দিন ) ৩. ইমেইল: ( আপনার ইমেইল দিন Gmail হলে ভালো হয় ) ৪. পাসওয়ার্ড: ( মনে রাখার মতো দিন ) ৫. রেফারেল আইডি: 14992007557274 এইটা দিন ( বিঃদ্রঃ রেফারেল আইডি ছাড়া একাউন্ট চালু হবে না ) √একাউন্ট খোলার পর আপনাকে যা করতে হবে তা হলো : ১. দৈনিক ২০টি+ ভিডিও দেখতে হবে ( ১টি ভিডিও ১৮০ সেকেন্ড দেখলেই হবে ) √পেমেন্ট পাওয়ার পদ্ধতি ; ১. বিকাশ ২. ব্যাংক ৩. পেপাল ৪. পেওনিয়ার √Website link : ( ) √কোনো সমস্যার সম্মুখিন হলে কমেন্ট করুন বা ইনবক্স আর একাউন্ট খুললে অবশ্যই আমাকে ইনবক্স ধন্যবাদ| for any help or question please massage me i will call me in facebook when i am on account for one accounts at one device will be open only one account for one you any help or for information please call me will help you and you guys Show less REPLY,1
16079,এই স্বর্ণললতা,1
25939,মুসলমান কি ভাবে বকা দেয়!!!!! আপনার বিচার আগে হবে. আপনি আল্লাহর কাছে মাপ চান .আপনাকে বকা দেওয়ার পারমিশন কে দিল ভাই.,1
11152,সংস্কার করলে কি সবাই চাকরী পেয়েযাবে? যারা চাকরী পাবেনা তারা কি করবে?,1
5883,"রোদ্দুর, একসাথে হেটে, হেটে যেতে চাই বহুদূর, বুকের ভিতর ডানা ঝাপ্টায় পাখি বেপরোয়া ভাংচুর।",1
27788,এই ভিডিওটার সত্ততা কতটুকু?????,1
17387,এইরকম ঘটনা প্রতি বছর এসএসসি পরীক্ষার সময় প্রায় প্রতি ঘরে ঘরে ঘটে,1
11263,সাকি ভাই right,1
23748,বাংলাদেশে যে দূর্নীতি হয় সে টা বিদেশী ব্যবসায়ীরাও ব্যবহার করছে। বাংলাদেশ দূর্নীতির বিশ্ব আখড়া হিসাবেই থেকে যাবে। দুঃখজনক হলেও সত্য বিদেশী হয়ে দেশের গণ মাধ্যমকে বাধা দেয় কতটা দুঃসাহস। মূল হতা এদেশের বড় বড় কর্মকর্তারা।,1
25481,"Shoeb Ahmed ভাই,আপনে আপনার নামবার টা দেন আমরা একে অপরের সাথে কথা বলি আপনে আমাকে বুজাতে পারলে বালে কথা",1
25152,আপনার বোজা ভুল ইসলাম রজনিতী পছন্দ করে সে কারনেই এক সময় পুরো পৃথিবী মুসলিমরা শাসন করতো আর তখন একটি সাদারন মেয়েললোক এক রাজ্জ থেকে অন্যরাজ্জে হেটে যতো ছিল না কোনো বকাটে ছেলে বিরক্তী করার জন্যে ছিলনা কোনো নিজ্জতন। কারন রাজ্জো মুসলিমরা পরিচালনা করতো। ভাই আপনাকে বলি ইসলামি ইতিহাশ পরুন।,1
28011,সরকারকে ভূতে,1
19167,N S Naem পাপন সারকে বলছি আপনে তারাতারি আশরাফুল কে দলে আনেন পিলিস সার পিলিস,1
22631,কাদের চিদ্দি কার সাথেবসেছেন এদের গেয়ান বলতে আছে কিনা আমার সন্দহ আছে,1
15490,এটা কোন ব্যপার হলো ভাই,1
17489,"really sorry ""mim "" তুমি এমনিতেই অনেক ভালো স্টুডেন্ট,, না চাইতেই অনেক কিছুই পেয়েছি তোমার কাছ থেকে। আজ কাল তুমি অনেকটা অমনোযোগি হয়ে গেছো পড়া শোনা বা অন্য ব্যাপার গুলাতে। এটা কোনো ব্যাপার না কারন আমি জানি তুমি বয়ঃসন্ধি 'তে। তোমাকে কোনো চাপ দিতে চাইনা।",1
26445,Risbi Ahmed ভাই এসব কথাজাদের ইমান আছে তাদের তারা বলতেপারেমেনবল রেখে,1
17618,"আমাদের বাপ মা আমাদের গোল্ডেনের চাপ দেয় নাই, আমরাও বাপ মা রে আই ফোনের জন্য ঘ্যান ঘ্যান করি নাই,",1
17649,"প্রশ্ন দিয়েছে ""নাহিদ""",1
28009,বাংলাদেশের জনগনের সাথে তামাশা করা হয়েছে । এর জন্য ধিক্কার জানাই ।,1
27244,"কি ইয়ারা বানাই দিছে যত্তসব ফাউল, আল্লাহ মেহেরবান বেস্ট।।।",1
7641,আমি l pon,1
27942,"বাংলাদেশের লোকের ঐ এক সভাব নিজের কাজ নাক না গলিয়ে অন্যর কাজে না গলায়, জনগন তো জানেই কোন দল কেমন পারে? সব দলই তো লুটে পুটে খায় আমার কথা হচ্ছে এর মধ্য কোন দল ভাল কাজ করলে জনগন তাকেই সাধুবাদ জানাই",1
20960,দয়া করে সবাই rj tv Ruaida চ্যানেল টি সাবস্ক্রাইব করবেন,1
8901,অনলাইন কবুতর মার্কেট এর উপর একটা পর্ব করলে ভালো হতো!!!,1
8965,আহা ব্যবসাবুক,1
3967,বেশি ফানি হয় নায়,1
8834,ভাই ওর বড় শাস্তি চাই,1
19189,কার সাথে?,1
16307,"""ভালোবাসা যা দেয় তার চেয়ে বেশী কেড়ে নেয় যার কাছে আপনার চোঁখের পানি, কেবল মাত্র কয়েক ফোঁটা পানি তার জন্য কাঁদবেন না । তাকে মনে করে মন খারাপ করে, কষ্ট পাবেন না । বরং যে আপনার হাঁসি মুখ দেখার জন্য সব সময় অপেক্ষায় থাকে, তার জন্য একটু হলেও হাসুন । একটি হাঁসি মুখ বদলে দিতে পারে যে কোনো পরিস্থিতি ।""",1
27114,"এইতো জাগাত আসলে নুসরাত,,",1
17202,আমি কি করব,1
19408,"হুম,,,,,",1
26149,"graduation অর্থ স্নাতকোত্তর, ,,,,,,,। ভাই আপনিও স্নাতকোত্তর এর স্থলে গ্রেজুয়েশন ব্যবহার করেছেন।",1
27758,Mokbul Kuwait ভাই এইটার মধ্যে কি শেখ হাসিনা আছে না কি?,1
19377,খেলা কারে কয় জাতীয় দলের প্লেয়ারদের দেখা উছিত।,1
15439,আমি কুয়েত থেকে দেখছি 0096599407975,1
18560,কবে গেলে এ খেলা।??,1
27724,জয় বাংলা।,1
18722,আশশাফুলকে দলে চাই,1
27700,কত টাকা লাগলো এই কাজের জন্য,1
15453,"yousuf farid জনাব আপনি আপনার প্রথম কমেন্ট টা ভালো করে আবার পডেন ,তাহলেই বুঝতে পারবেন আপনি কি বলেছেন ৷",1
11786,আন্দালিনের উচিত আন্দোলনে অংশ নিয়ে রাস্তায় স্পিকার নিয়ে এই কথাহুলো বললে সবাই জানতে পারবে।,1
14643,ভাই তুই কি রোহিঙ্গা???,1
25400,চার নাস্তিকের সাথে একজন কিভাবে সামাল,1
27683,"সবি ঠিক আছে অবস্থান নিয়ে আমার সংশয় রয়েছে, অবস্থান হলো কেনো? পূর্ব থেকে দ্রাঘিমাংশে অর্থাৎ বাংলাদেশের নিজস্ব অবস্থানে হলো না কেন? কেউ সঠিক উত্তর জানলে জানাবেন",1
27418,ভাইয়া একটা রিভিউ দেন দুইটার,1
22754,আমাদের শহর,1
27416,আমি কনফিউসড ভাইয়া কোনটা নিব,1
27313,"Xiaomi Mi A1 Oreo Update, Special Edition Red টা কি পাওয়া যাবে ?",1
18164,+The Undertaker কাকে বললেন??,1
11040,নবণীতার উগ্রপ্রশ্নবাণ শালীন নয় । সঞ্চালক কে অনেক ধৈর্যশীল হতে হয় । অথচ নবণীতা যেভাবে কথা বলে মনে হয় তার সাথে ঝগড়া আছে । প্রশ্ন ভদ্রতার সহিত করা যায় উত্তেজিত হয়ে নয় ।,1
2744,Adnan Ahmed Khan আমার নাম zunaed,1
28050,সত্যি মিথ্যা সব সময়ই বলে দিবে,1
26768,"rasel ahamed আমরা বিয়ে বাড়িতে যে বাজি ফুটাই,সেগুলাকে পটকা বা পাটাকা বলে!!",1
18123,"+Osmaan Gony আরে মাদারী তোর অন্য বাবাদের ইকোনোমি রেট ১২,১৪,১৬, আর তোর মুস্তাফিজ বাপের ইকোনোমি রেট ৬,",1
17865,জাপানের শিক্ষা ব্যবস্থা কথা না বল্লেই নয়। সেখানে শ্রেণী কক্ষে ১২৩ নাই,1
24694,Md Ovi ম,1
27915,"সব কিছুরই একটা খারাপ দুক আছে, ভালো কিছু পেতে হলে কিছুটা একটা ত্যাগ করতেই হবে, বাঙ্গালী সব চায়, আগে দেশের উন্নতি হোক দেশে আরো উন্নতি করার জন্য স্যাটেলাইট এর কোনো বিকল্প নাই",1
24521,আমার বাবা একজন মুক্তিযোদ্ধা কিন্তু তার কোন ছাড়টি ফিকেট নাই,1
9101,সাহারিরার পোস্টে আপনাদের এই ভিডিও লিংক দেয়াতে আমাকে ব্লক করে দিয়েছে ব্রো,1
27782,"ভাই অাপনাদের কাছে অনুরোধ সামনে নিরবাচনে বিএনপি, এরশাদ যাকে মন চায় দিয়েন।অাওয়ামিলিগ কে দিয়েন না।অামি সত্য পথে,অামি চাই ভাল সরকার যে দেশের জন্য ভাবে।অামাদের দেশ অনেক সুদে ঝন এর মধ্যে অাছে,সেতু এবং স্যাটেলাইট জন্য।",1
28212,"সাধারন মানুষের গলা কাটার মত অবস্থা,,,,",1
8926,ভাই কাল কে আপনাকে বিজয় সরণিতে,1
6658,"২০১৮ সালে এই গানটা কে কে শুনবেন,,?",1
14663,"শিক্ষা বেড়েছে ঠিক কিন্তু, আদর্শ শিক্ষা বাদ পড়ে গেছে",1
18792,আশরাফুল ভাইকে দলে চাই।,1
26098,গনো ধোলাই দেক,1
26821,গান টা কি এতটাই খারাপ ছিল ?কেন মানুষ এত খারাপ মন্তব্য করলো?আমার কাছে গানটা ভালো ই লেগেছে। আর যারা অশ্লীল মন্তব্য করে তারা কতটা নীচু মনের মানুষ তারা কি জানে?,1
20443,"Prottay Raj সবার ই অবদান আছে, লিটন পড়ে যাবার পর তামিম যদি টিকে না থাকতো, বা শেষে যদি মুশফিক ভালো না খেলতো তাহলে লিটন তামিম যতই আগে রান করুক না কেন টিম হারতো !",1
